Unnamed: 0,Z-score,equipment,type_x,b_type,fridge,washer,tv,ac,wheater,bed,closet,fourthTv,net,gas,sofa,tableAndChairs,balcony,lift,park,gender,publisher,title,kind_name,price,price_unit,section_name,street_name,location,area_y,refresh_time,yesterday_hit,surrounding
11526623,0.0,0.0,2房1廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,none,屋主,.C大樓房屋出租，一卡皮箱可入住,整層住家,17000,元/月,鳳山區,文殿街,鳳山區-文殿街,25.0,11小時內,24,"{'type': 'bus_station', 'desc': '距澄清澄和路口', 'distance': '809公尺'}"
11541552,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,代理人,小港區桂林商圈1樓套房,分租套房,6000,元/月,小港區,桂忠街,小港區-桂忠街,6.0,8天前,12,"{'type': 'restaurant', 'desc': '距ㄚ瑞牛肉拉麵', 'distance': '42公尺'}"
11557384,0.0,0.0,獨立套房,透天厝,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,none,屋主,武廟建國路正義路802醫院中正交流道中正,獨立套房,4000,元/月,苓雅區,文山路,苓雅區-文山路34巷18弄12號,10.0,3小時內,65,"{'type': 'subway_station', 'desc': '距技擊館站', 'distance': '233公尺'}"
11572234,0.0,0.0,分租套房,公寓,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,楠梓加工區和海軍後昌路上,分租套房,5000,元/月,楠梓區,後昌路,楠梓區-後昌路,5.0,9小時內,14,"{'type': 'bus_station', 'desc': '距加昌站', 'distance': '649公尺'}"
11572637,0.0,0.0,2房1廳1衛,公寓,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,none,屋主,生活機能良好樓下有機車停車位之透天公寓,整層住家,6800,元/月,苓雅區,永樂街,苓雅區-永樂街227號,24.0,8天前,47,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '164公尺'}"
11579006,0.0,0.0,2房2廳1衛,電梯大樓,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,none,屋主,博愛香榭-最優質2房小豪宅,整層住家,25000,元/月,左營區,博愛二路,左營區-博愛二路322號,24.6,12天前,13,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '208公尺'}"
11595737,0.0,0.0,獨立套房,電梯大樓,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,none,代理人,自由度高.帶行旅即可入住.不跟房東住一起,獨立套房,6500,元/月,岡山區,民有路,岡山區-民有路,9.0,8天前,26,"{'type': 'bus_station', 'desc': '距岡山轉運站(岡山火車站)', 'distance': '55公尺'}"
11596514,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,電梯大樓近正修科大長庚醫院套房,獨立套房,5500,元/月,鳳山區,八德路二段,鳳山區-八德路二段,5.0,11小時內,39,"{'type': 'bus_station', 'desc': '距澄清澄和路口', 'distance': '542公尺'}"
11601692,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,餐旅大學優質套房(預約明年7月),獨立套房,4500,元/月,小港區,松義街,小港區-松義街149號,5.0,2天前,19,"{'type': 'bus_station', 'desc': '距高坪66路', 'distance': '873公尺'}"
11603667,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,none,屋主,三多商圈套房/雅房近大遠百有電梯,分租套房,6500,元/月,苓雅區,興中二路,苓雅區-興中二路,7.0,15天前,16,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '353公尺'}"
11604365,0.0,0.0,2房2廳2衛,電梯大樓,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,none,屋主,大寮中庄四季逗全新美屋,整層住家,19000,元/月,大寮區,崇明街,大寮區-崇明街,21.9,14天前,22,"{'type': 'bus_station', 'desc': '距中庄消防分隊(八德路口)', 'distance': '492公尺'}"
11606533,0.0,0.0,3房1廳1衛,透天厝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,代理人,"交通便利,生活功能佳",整層住家,10000,元/月,左營區,左營大路,左營區-左營大路120號,30.0,15天前,101,"{'type': 'bus_station', 'desc': '距左營南站', 'distance': '391公尺'}"
11611316,0.0,0.0,2房2廳1衛,電梯大樓,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,none,代理人,博愛香榭-最優質2房小豪宅,整層住家,25000,元/月,左營區,博愛二路,左營區-博愛二路322號,24.6,28天前,9,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '208公尺'}"
11611318,0.0,0.0,2房2廳1衛,電梯大樓,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,none,代理人,博愛香榭-最優質2房小豪宅,整層住家,25000,元/月,左營區,博愛二路,左營區-博愛二路322號,24.6,28天前,9,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '208公尺'}"
11611321,0.0,0.0,雅房,透天厝,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,male,屋主,高應大便宜套房出租(3800元),雅房,3800,元/月,三民區,大昌二路,三民區-大昌二路491巷,9.0,11小時內,14,"{'type': 'restaurant', 'desc': '距紅牛牛肉麵', 'distance': '23公尺'}"
11612047,0.0,0.0,2房1廳2衛,電梯大樓,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,none,屋主,橋頭全民萬歲高樓層二房出租（屋主自租）,整層住家,13500,元/月,橋頭區,經武路,橋頭區-經武路50號,24.0,9天前,20,"{'type': 'subway_station', 'desc': '距青埔站', 'distance': '178公尺'}"
11615300,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,none,代理人,光華商圈/電梯陽台/歡迎高師大-廣東街,分租套房,5800,元/月,苓雅區,廣東二街,苓雅區-廣東二街57號,5.0,16分鐘內,17,"{'type': 'restaurant', 'desc': '距細說晨食', 'distance': '6公尺'}"
11616440,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,female,屋主,【高雄醫學院正對面精緻套房】,獨立套房,3600,元/月,三民區,青島街,三民區-青島街92號,8.0,11天前,24,"{'type': 'subway_station', 'desc': '距後驛', 'distance': '892公尺'}"
11616896,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,none,仲介,大立商圈，漂亮套房，可獨立進出,獨立套房,6500,元/月,前金區,光明街,前金區-光明街,7.0,5小時內,31,"{'type': 'subway_station', 'desc': '距中央公園站', 'distance': '639公尺'}"
11618882,0.0,0.0,分租套房,公寓,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,none,屋主,高雄市三民區陽明商圈華厦二樓,分租套房,6600,元/月,三民區,民壯路,三民區-民壯路,6.2,3小時內,22,"{'type': 'bus_station', 'desc': '距九如站(下客)', 'distance': '401公尺'}"
11620274,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,none,代理人,三多商圈/捷運站－「四季花香-永康」,分租套房,6000,元/月,苓雅區,永康街,苓雅區-永康街99號,5.0,16分鐘內,64,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '622公尺'}"
11620297,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,none,代理人,近高醫/後驛站冬之戀綏遠,分租套房,6500,元/月,三民區,綏遠二街,三民區-綏遠二街64號,5.0,16分鐘內,25,"{'type': 'subway_station', 'desc': '距後驛', 'distance': '313公尺'}"
11621159,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,none,屋主,德賢商圈、加工區『精緻電梯套房』,獨立套房,7000,元/月,楠梓區,德祥路,楠梓區-德祥路2號,6.0,2小時內,142,"{'type': 'subway_station', 'desc': '距後勁', 'distance': '895公尺'}"
11622559,0.0,0.0,3房2廳2衛,公寓,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,none,屋主,找屋主直租最有保障,整層住家,12500,元/月,鳳山區,新富路,鳳山區-新富路,26.0,6小時內,71,"{'type': 'bus_station', 'desc': '距瑞豐站(武營路)', 'distance': '774公尺'}"
11626962,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,female,代理人,三道房門鎖，大門有各房專屬密碼鎖,分租套房,5700,元/月,前金區,南台橫路,前金區-南台橫路152巷,7.0,3小時內,18,"{'type': 'subway_station', 'desc': '距捷運市議會(舊址)', 'distance': '605公尺'}"
11629295,0.0,0.0,分租套房,電梯大樓,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,none,屋主,全新整理高樓層捷運三多商圈總圖優質套房,分租套房,8000,元/月,苓雅區,新光路,苓雅區-新光路,89.0,8小時內,15,"{'type': 'subway_station', 'desc': '距捷運三多商圈站', 'distance': '204公尺'}"
11631179,0.0,0.0,3房2廳2衛,公寓,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,none,屋主,近高醫、火車站，電梯大樓，大三房廚房客廳,整層住家,15000,元/月,三民區,遼寧一街,三民區-遼寧一街433號,35.0,3天前,28,"{'type': 'subway_station', 'desc': '距高雄車站', 'distance': '370公尺'}"
11632392,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,none,屋主,優質住戶公設齊全專業管理,獨立套房,4800,元/月,楠梓區,芎蕉三街,楠梓區-芎蕉三街126巷,5.0,3小時內,74,"{'type': 'restaurant', 'desc': '距上好麵店(古早味/高雄美食/楠梓高雄科大第一校區平價美食)', 'distance': '171公尺'}"
11632955,0.0,0.0,分租套房,公寓,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,none,屋主,巨蛋商圈套房出租,分租套房,6600,元/月,鼓山區,瑞豐街,鼓山區-瑞豐街151號,8.0,3小時內,19,"{'type': 'subway_station', 'desc': '距巨蛋站', 'distance': '741公尺'}"
11637521,0.0,0.0,2房1廳1衛,電梯大樓,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,none,屋主,全新未入住飯店式館理電梯大樓超乾淨享受,整層住家,20000,元/月,三民區,十全三路,三民區-十全三路,24.0,昨日,24,"{'type': 'bus_station', 'desc': '距變電所(中華二路)', 'distance': '169公尺'}"
11640055,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,none,屋主,橋頭區鑫市鎮,獨立套房,14000,元/月,橋頭區,經武路,橋頭區-經武路1130弄123號,20.0,11小時內,20,"{'type': 'restaurant', 'desc': '距源本寿司', 'distance': '101公尺'}"
11642163,0.0,0.0,3房2廳1衛,公寓,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,none,屋主,《社會住宅》前峰社區全新純白磁磚住宅公寓,整層住家,8325,元/月,鼓山區,九如四路,鼓山區-九如四路2014巷4號,23.0,20小時內,94,"{'type': 'bus_station', 'desc': '距臺鐵內惟站', 'distance': '223公尺'}"
11645297,0.0,0.0,2房1廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,none,屋主,2房捷運宅，高檔裝潢含家具，後驛站2分鐘,整層住家,25000,元/月,三民區,敦化街,三民區-敦化街20號,16.0,3小時內,16,"{'type': 'subway_station', 'desc': '距後驛', 'distance': '103公尺'}"
11646328,0.0,0.0,3房2廳2衛,電梯大樓,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,none,仲介,住商小敏★勞工公園明亮3房,整層住家,19800,元/月,前鎮區,沱江街,前鎮區-沱江街,47.5,19天前,12,"{'type': 'subway_station', 'desc': '距獅甲站', 'distance': '530公尺'}"
11647696,0.0,0.0,1房1廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,none,屋主,台北富邦秉持先造環境、再蓋建築設計理念,整層住家,21000,元/月,鳳山區,和德街,鳳山區-和德街,25.0,4天前,22,"{'type': 'subway_station', 'desc': '距大東站', 'distance': '822公尺'}"
11650442,0.0,0.0,4房2廳4衛,電梯大樓,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,none,仲介,農十六第一排農16景觀大戶4房四房雙平車,整層住家,139800,元/月,鼓山區,神農路,鼓山區-神農路,149.0,19天前,8,"{'type': 'subway_station', 'desc': '距凹子底站', 'distance': '416公尺'}"
11652529,0.0,0.0,2房2廳3衛,透天厝,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,none,仲介,恩典無法停汽車站前2米無尾巷2房透天,整層住家,15000,元/月,三民區,建國三路,三民區-建國三路46巷67號,21.8,2小時內,23,"{'type': 'subway_station', 'desc': '距高雄車站', 'distance': '171公尺'}"
11654022,0.0,0.0,3房1廳1衛,公寓,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,none,屋主,生活圈超便利家具家電冷氣齊全房東人超好,整層住家,11000,元/月,苓雅區,建國一路,苓雅區-建國一路215號,23.0,11小時內,62,"{'type': 'subway_station', 'desc': '距文化中心站', 'distance': '616公尺'}"
11656183,0.0,0.0,2房2廳1衛,電梯大樓,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,楠梓火車站好好2房+車位,整層住家,19000,元/月,楠梓區,楠梓路,楠梓區-楠梓路1巷,13.0,3天前,12,"{'type': 'bus_station', 'desc': '距楠梓派出所(楠梓路)', 'distance': '238公尺'}"
11658087,0.0,0.0,雅房,透天厝,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,日式木地板~優質雅房,雅房,3900,元/月,鹽埕區,大義街,鹽埕區-大義街,4.5,5小時內,16,"{'type': 'subway_station', 'desc': '距鹽埕埔站', 'distance': '359公尺'}"
11658676,0.0,0.0,2房2廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,none,仲介,平移車位【全新裝潢+傢俱家電】公設棒,整層住家,25500,元/月,三民區,順昌街,三民區-順昌街,31.0,2小時內,41,"{'type': 'bus_station', 'desc': '距民族派出所', 'distance': '441公尺'}"
11664221,0.0,0.0,分租套房,公寓,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,none,代理人,近高醫商圈/山東街,分租套房,5000,元/月,三民區,山東街,三民區-山東街37巷5號,5.0,16分鐘內,35,"{'type': 'subway_station', 'desc': '距高雄車站', 'distance': '340公尺'}"
11667336,0.0,0.0,獨立套房,公寓,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,female,屋主,近正修科大精緻套房陽明商圈)__,獨立套房,3000,元/月,三民區,覺民路,三民區-覺民路60號,7.0,昨日,45,"{'type': 'bus_station', 'desc': '距九如站(下客)', 'distance': '433公尺'}"
11667431,0.0,0.0,雅房,電梯大樓,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,female,屋主,近正修科大精緻雅房(費用全包含在內),雅房,3500,元/月,鳳山區,濱山街,鳳山區-濱山街55巷18號,5.0,24小時內,21,"{'type': 'bus_station', 'desc': '距澄清澄和路口', 'distance': '613公尺'}"
11667860,0.0,0.0,獨立套房,透天厝,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,none,屋主,3樓優雅套房,獨立套房,6500,元/月,楠梓區,惠豐街,楠梓區-惠豐街111巷6號,5.0,9小時內,28,"{'type': 'subway_station', 'desc': '距都會公園站', 'distance': '174公尺'}"
11669053,0.0,0.0,獨立套房,公寓,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,none,代理人,中山鹽埕學苑-單人套房-傢電齊全,獨立套房,4500,元/月,鹽埕區,大公路,鹽埕區-大公路113號,6.0,3天前,25,"{'type': 'subway_station', 'desc': '距鹽埕埔站', 'distance': '535公尺'}"
11674848,0.0,0.0,雅房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,female,屋主,優質雅房.生活機能佳.限女單,雅房,3500,元/月,林園區,林園北路,林園區-林園北路,5.0,11小時內,11,"{'type': 'restaurant', 'desc': '距張記餡餅', 'distance': '2公尺'}"
11674971,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,female,屋主,建國一路新透天女性獨立套房,獨立套房,6500,元/月,苓雅區,建國一路,苓雅區-建國一路231巷,8.0,6小時內,15,"{'type': 'subway_station', 'desc': '距文化中心站', 'distance': '539公尺'}"
11676823,0.0,0.0,2房2廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,none,屋主,市中心格局方正採光好自租2房(含管理費),整層住家,20000,元/月,前金區,自強二路,前金區-自強二路,25.0,2小時內,29,"{'type': 'subway_station', 'desc': '距中央公園站', 'distance': '572公尺'}"
11679277,0.0,0.0,分租套房,電梯大樓,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,female,屋主,店面2樓整層4房出租，限女性可分租,分租套房,5900,元/月,楠梓區,興楠路,楠梓區-興楠路355巷,6.1,3小時內,19,"{'type': 'bus_station', 'desc': '距統聯客運楠梓站', 'distance': '368公尺'}"
11680539,0.0,0.0,獨立套房,公寓,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,none,仲介,全新裝潢高鐵美公寓3樓,獨立套房,6500,元/月,左營區,重惠街,左營區-重惠街,8.0,11小時內,56,"{'type': 'subway_station', 'desc': '距高鐵左營站', 'distance': '571公尺'}"
11680975,0.0,0.0,分租套房,電梯大樓,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,none,代理人,稀有獨棟全新精緻電梯套房,分租套房,6000,元/月,小港區,山明路,小港區-山明路,6.0,11小時內,16,"{'type': 'subway_station', 'desc': '距小港站', 'distance': '1104公尺'}"
11681204,0.0,0.0,獨立套房,透天厝,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,none,屋主,林園市中心舒適獨立套房全新衛浴、家電家具,獨立套房,5000,元/月,林園區,仁愛路,林園區-仁愛路,6.5,9小時內,21,"{'type': 'bus_station', 'desc': '距高雄客運林園站', 'distance': '831公尺'}"
11681414,0.0,0.0,2房1廳1衛,電梯大樓,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,none,仲介,全新兩房+車位,整層住家,17500,元/月,楠梓區,盛昌街,楠梓區-盛昌街,12.0,7小時內,11,"{'type': 'bus_station', 'desc': '距加昌站', 'distance': '943公尺'}"
11681529,0.0,0.0,2房1廳1衛,電梯大樓,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,none,屋主,富邦大無疆高樓層含汽機車位一卡皮箱入住,整層住家,20000,元/月,鳳山區,和德街,鳳山區-和德街,17.0,47分鐘內,36,"{'type': 'subway_station', 'desc': '距大東站', 'distance': '655公尺'}"
11682586,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,none,屋主,個人套房出租,分租套房,4600,元/月,小港區,營前街,小港區-營前街9巷10號,5.0,3小時內,28,"{'type': 'bus_station', 'desc': '距水利工作站', 'distance': '540公尺'}"
11683024,0.0,0.0,獨立套房,電梯大樓,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,none,屋主,高雄餐旅大學旁學生套房出租（祥豪居）,獨立套房,4100,元/月,小港區,鳳德街,小港區-鳳德街96號,4.0,3小時內,47,"{'type': 'restaurant', 'desc': '距Yami泰式料理', 'distance': '74公尺'}"
11685157,0.0,0.0,分租套房,透天厝,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,none,代理人,獨立套房有陽台獨立洗衣機南北高市中心近捷,分租套房,7500,元/月,三民區,河北二路,三民區-河北二路,6.0,3小時內,166,"{'type': 'subway_station', 'desc': '距捷運市議會(舊址)', 'distance': '718公尺'}"
11687113,0.0,0.0,2房1廳1衛,電梯大樓,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,none,屋主,七賢一路大悅兩房高樓層,整層住家,18000,元/月,新興區,七賢一路,新興區-七賢一路,21.9,7小時內,17,"{'type': 'subway_station', 'desc': '距捷運信義國小站', 'distance': '292公尺'}"
11687791,0.0,0.0,獨立套房,透天厝,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,none,屋主,雙捷運美麗島超值套房,獨立套房,7200,元/月,新興區,南台路,新興區-南台路,8.0,11小時內,29,"{'type': 'subway_station', 'desc': '距美麗島站', 'distance': '200公尺'}"
11688913,0.0,0.0,雅房,透天厝,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,none,屋主,"全區100M無線上網,可短租",雅房,3800,元/月,鹽埕區,河西路,鹽埕區-河西路,5.0,3小時內,14,"{'type': 'subway_station', 'desc': '距鹽埕埔站', 'distance': '823公尺'}"
11691634,0.0,0.0,3房2廳2衛,電梯大樓,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,none,仲介,文化中心廣場大樓出租,整層住家,18000,元/月,苓雅區,和平一路,苓雅區-和平一路,57.0,11小時內,29,"{'type': 'subway_station', 'desc': '距文化中心站', 'distance': '670公尺'}"
11692137,0.0,0.0,4房2廳2衛,電梯大樓,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,none,代理人,4房2廳2衛2陽台，1平面車位，大坪數,整層住家,18000,元/月,左營區,文學路,左營區-文學路,35.0,6小時內,10,"{'type': 'bus_station', 'desc': '距警廣站(重忠路)', 'distance': '324公尺'}"
11692518,0.0,0.0,雅房,透天厝,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,female,屋主,"環境優，近高餐,含水電冷氣另計，意者電洽",雅房,5500,元/月,小港區,華山路,小港區-華山路3號,8.0,7小時內,14,"{'type': 'restaurant', 'desc': '距3号巷子', 'distance': '55公尺'}"
11694399,0.0,0.0,獨立套房,透天厝,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,none,仲介,河北F-1寵物套房近車站雄中三鳳📞愛窩,獨立套房,7000,元/月,三民區,河北二路,三民區-河北二路51巷10號,6.0,2小時內,41,"{'type': 'subway_station', 'desc': '距高雄車站', 'distance': '347公尺'}"
11696537,0.0,0.0,獨立套房,公寓,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,none,屋主,文化中心&高師大附近,獨立套房,9000,元/月,苓雅區,廣州一街,苓雅區-廣州一街127號,12.0,13天前,16,"{'type': 'subway_station', 'desc': '距文化中心站', 'distance': '794公尺'}"
11700548,0.0,0.0,3房1廳2衛,電梯大樓,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,none,屋主,大學南路3房1廳2衛(含管理費),整層住家,19500,元/月,楠梓區,大學南路,楠梓區-大學南路,23.0,6小時內,44,"{'type': 'bus_station', 'desc': '距大學17街大學26街口', 'distance': '777公尺'}"
